1690565673430,A14,S,-1,081600_C..S
1690565673430,A15,S,-1,081600_C..S
1690565673430,A16,S,-1,081600_C..S
1690565673430,A17,S,-1,081600_C..S
1690565673430,A18,S,-1,081600_C..S
1690565673430,A19,S,-1,081600_C..S
1690565673437,A15,S,1690566180,080828_C..S
1690565673437,A16,S,1690566270,080828_C..S
1690565673437,A17,S,1690566360,080828_C..S
1690565673437,A18,S,1690566420,080828_C..S
1690565673437,A19,S,1690566510,080828_C..S
1690565673457,G05,N,-1,076700_E..N
1690565673457,E01,S,-1,077000_E..S
1690565673457,G07,N,-1,077428_E..N
1690565673457,G06,N,-1,077428_E..N
1690565673458,A28,S,-1,077750_E..S
1690565673458,A30,S,-1,077750_E..S
1690565673458,A31,S,-1,077750_E..S
1690565673458,A32,S,-1,077750_E..S
1690565673458,A33,S,-1,077750_E..S
1690565673458,A34,S,-1,077750_E..S
1690565673459,G08,N,-1,078100_E..N
1690565673459,F06,N,-1,078100_E..N
1690565673459,G14,N,-1,078851_E..N
1690565673459,A25,S,-1,078500_E..S
1690565673459,A27,S,-1,078500_E..S
1690565673461,G21,S,-1,079200_E..S
1690565673461,F09,S,-1,079200_E..S
1690565673461,F11,S,-1,079200_E..S
1690565673461,F12,S,-1,079200_E..S
1690565673461,D14,S,-1,079200_E..S
1690565673461,F11,N,-1,079700_E..N
1690565673461,F09,N,-1,079700_E..N
1690565673461,G21,N,-1,079700_E..N
1690565673463,A27,N,-1,080450_E..N
1690565673463,A25,N,-1,080450_E..N
1690565673463,D14,N,-1,080450_E..N
1690565673463,F12,N,-1,080450_E..N
1690565673463,G14,S,-1,080000_E..S
1690565673464,A33,N,-1,081266_E..N
1690565673464,A32,N,-1,081266_E..N
1690565673464,A31,N,-1,081266_E..N
1690565673464,A30,N,-1,081266_E..N
1690565673464,A28,N,-1,081266_E..N
1690565673465,F06,S,-1,080700_E..S
1690565673465,F07,S,-1,080700_E..S
1690565673465,G08,S,-1,080700_E..S
1690565673467,E01,N,-1,081950_E..N
1690565673467,A34,N,-1,081950_E..N
1690565673468,G05,S,-1,081950_E..S
1690565673468,G06,S,-1,081950_E..S
1690565673468,G07,S,-1,081950_E..S
1690565673468,F05,S,-1,081950_E..S
1690565673469,G06,S,1690566060,081350_E..S
1690565673469,G07,S,1690566210,081350_E..S
1690565673469,F05,S,1690566300,081350_E..S
1690565673492,H14,N,-1,081400_H..N
1690565673492,H13,N,-1,081400_H..N
1690565673492,H12,N,-1,081400_H..N
1690565673492,H04,N,-1,081400_H..N
1690565673492,H19,N,-1,081400_H..N
1690565673492,H19,S,-1,081750_H..S
1690565673492,H04,S,-1,081750_H..S
1690565673492,H12,S,-1,081750_H..S
1690565673492,H13,S,-1,081750_H..S
1690565673492,H14,S,-1,081750_H..S
1690565673492,H15,S,-1,081750_H..S
1690565673493,H15,N,-1,082650_H..N
1690565673495,S04,N,-1,081100_FS..N
1690565673495,S03,N,-1,081100_FS..N
1690565673495,S01,N,-1,081100_FS..N
1690565673495,S04,S,-1,081150_FS..S
1690565673495,D26,S,-1,081150_FS..S
1690565673496,D26,N,-1,082100_FS..N
1690565673496,S01,S,-1,082150_FS..S
1690565673496,S03,S,-1,082150_FS..S
1690565703693,A63,S,1690565944,074300_A..S
1690565703693,A64,S,1690566139,074300_A..S
1690565703693,A65,S,1690566199,074300_A..S
1690565703702,A38,S,1690565839,077600_A..S
1690565703702,A40,S,1690566019,077600_A..S
1690565703702,A41,S,1690566139,077600_A..S
1690565703702,A42,S,1690566229,077600_A..S
1690565703771,A10,N,1690565809,073396_C..N
1690565703771,A09,N,1690565899,073396_C..N
1690565703771,A55,S,1690565809,074550_C..S
1690565703776,A22,N,1690565809,076350_C..N
1690565703776,A21,N,1690565899,076350_C..N
1690565703777,A45,S,1690565809,076600_C..S
1690565703777,A46,S,1690565869,076600_C..S
1690565703777,A47,S,1690565989,076600_C..S
1690565703777,A48,S,1690566079,076600_C..S
1690565703777,A49,S,1690566199,076600_C..S
1690565703777,A50,S,1690566289,076600_C..S
1690565703777,A51,S,1690566454,076600_C..S
1690565703777,A52,S,1690566649,076600_C..S
1690565703786,A33,S,1690565809,078600_C..S
1690565703786,A34,S,1690565899,078600_C..S
1690565703786,A36,S,1690566019,078600_C..S
1690565703786,A38,S,1690566139,078600_C..S
1690565703793,A21,S,1690565809,079900_C..S
1690565703793,A22,S,1690565899,079900_C..S
1690565703793,A24,S,1690565989,079900_C..S
1690565703793,A25,S,1690566079,079900_C..S
1690565703793,A27,S,1690566214,079900_C..S
1690565703793,A28,S,1690566289,079900_C..S
1690565703793,A30,S,1690566409,079900_C..S
1690565703793,A31,S,1690566499,079900_C..S
1690565703800,A50,N,1690565779,080750_C..N
1690565703800,A49,N,1690565899,080750_C..N
1690565703800,A48,N,1690565989,080750_C..N
1690565703800,A47,N,1690566079,080750_C..N
1690565703800,A46,N,1690566199,080750_C..N
1690565703800,A45,N,1690566259,080750_C..N
1690565703800,A44,N,1690566349,080750_C..N
1690565703858,A30,S,1690565839,077750_E..S
1690565703858,A31,S,1690565929,077750_E..S
1690565703858,A32,S,1690566049,077750_E..S
1690565703858,A33,S,1690566139,077750_E..S
1690565703858,A34,S,1690566274,077750_E..S
1690565703862,G21,S,1690565839,079200_E..S
1690565703862,F09,S,1690565929,079200_E..S
1690565703862,F11,S,1690566139,079200_E..S
1690565703862,F12,S,1690566229,079200_E..S
1690565703862,D14,S,1690566349,079200_E..S
1690565703870,F07,S,1690565809,080700_E..S
1690565703870,G08,S,1690565929,080700_E..S
1690565703876,G07,S,1690565877,081350_E..S
1690565703876,F05,S,1690565967,081350_E..S
1690565703912,S03,N,1690565917,081100_FS..N
1690565703912,S01,N,1690566037,081100_FS..N
1690565734199,A15,N,1690566169,073283_A..N
1690565734215,A36,N,1690565839,075250_A..N
1690565734215,A34,N,1690565929,075250_A..N
1690565734215,A32,N,1690566079,075250_A..N
1690565734215,A31,N,1690566229,075250_A..N
1690565734215,A28,N,1690566409,075250_A..N
1690565734228,A32,S,1690565852,078600_A..S
1690565734228,A34,S,1690566002,078600_A..S
1690565734236,A51,N,1690566537,081400_A..N
1690565734241,A09,S,1690565839,080800_A..S
1690565734308,A34,N,1690565809,078355_C..N
1690565734308,A33,N,1690565899,078355_C..N
1690565734308,A32,N,1690566019,078355_C..N
1690565734312,A42,N,1690565839,079650_C..N
1690565734312,A41,N,1690565929,079650_C..N
1690565734312,A40,N,1690566049,079650_C..N
1690565734312,A38,N,1690566229,079650_C..N
1690565734352,F09,N,1690565899,079700_E..N
1690565734352,G21,N,1690565989,079700_E..N
1690565734384,H13,N,1690565880,081500_H..N
1690565734384,H12,N,1690565970,081500_H..N
1690565734384,H04,N,1690566255,081500_H..N
1690565734384,H19,N,1690566420,081500_H..N
1690565764682,A30,N,1690565862,077398_C..N
1690565764682,A28,N,1690565982,077398_C..N
1690565764682,A27,N,1690566072,077398_C..N
1690565764682,A25,N,1690566162,077398_C..N
1690565764724,G07,N,1690565857,077428_E..N
1690565764724,G06,N,1690566067,077428_E..N
1690565764727,A27,S,1690565953,078500_E..S
1690565764728,F09,S,1690565872,079200_E..S
1690565764728,F11,S,1690566082,079200_E..S
1690565764728,F12,S,1690566172,079200_E..S
1690565764728,D14,S,1690566292,079200_E..S
1690565795006,A57,S,1690565890,074900_A..S
1690565795006,A59,S,1690565980,074900_A..S
1690565795006,A60,S,1690566100,074900_A..S
1690565795006,H02,S,1690566400,074900_A..S
1690565795006,H03,S,1690566520,074900_A..S
1690565795006,H04,S,1690566940,074900_A..S
1690565795207,A22,S,1690565866,079900_C..S
1690565795207,A24,S,1690565956,079900_C..S
1690565795207,A25,S,1690566046,079900_C..S
1690565795207,A27,S,1690566181,079900_C..S
1690565795207,A28,S,1690566256,079900_C..S
1690565795207,A30,S,1690566376,079900_C..S
1690565795207,A31,S,1690566466,079900_C..S
1690565825668,A07,N,1690565932,071545_A..N
1690565825668,A06,N,1690566022,071545_A..N
1690565825668,A05,N,1690566142,071545_A..N
1690565825668,A03,N,1690566322,071545_A..N
1690565825668,A02,N,1690566472,071545_A..N
1690565825697,A48,S,1690565977,076800_A..S
1690565825716,H09,N,1690565910,081500_A..N
1690565825716,H08,N,1690566000,081500_A..N
1690565825716,H07,N,1690566120,081500_A..N
1690565825716,H06,N,1690566210,081500_A..N
1690565825754,A18,N,1690565899,075330_C..N
1690565825754,A17,N,1690565959,075330_C..N
1690565825754,A16,N,1690566049,075330_C..N
1690565825754,A15,N,1690566139,075330_C..N
1690565825754,A14,N,1690566259,075330_C..N
1690565825754,A12,N,1690566409,075330_C..N
1690565825804,G06,N,1690566060,077428_E..N
1690565825805,A31,S,1690565882,077750_E..S
1690565825805,A32,S,1690566002,077750_E..S
1690565825805,A33,S,1690566092,077750_E..S
1690565825805,A34,S,1690566227,077750_E..S
1690565825817,F05,S,1690565906,081350_E..S
1690565825845,H12,N,1690565916,081500_H..N
1690565825845,H04,N,1690566201,081500_H..N
1690565825845,H19,N,1690566367,081500_H..N
1690565856041,A64,S,1690566106,074300_A..S
1690565856041,A65,S,1690566166,074300_A..S
1690565856054,A34,N,1690565916,075250_A..N
1690565856054,A32,N,1690566066,075250_A..N
1690565856054,A31,N,1690566216,075250_A..N
1690565856054,A28,N,1690566396,075250_A..N
1690565856064,A34,S,1690565976,078600_A..S
1690565856116,A41,S,1690565946,077550_C..S
1690565856116,A42,S,1690566036,077550_C..S
1690565856116,A43,S,1690566156,077550_C..S
1690565856120,A41,N,1690565912,079650_C..N
1690565856120,A40,N,1690566032,079650_C..N
1690565856120,A38,N,1690566212,079650_C..N
1690565856156,D14,N,1690565929,080450_E..N
1690565856156,F12,N,1690565989,080450_E..N
1690565886475,A65,S,1690566067,074300_A..S
1690565886553,A48,N,1690565965,080750_C..N
1690565886553,A47,N,1690566055,080750_C..N
1690565886553,A46,N,1690566175,080750_C..N
1690565886553,A45,N,1690566235,080750_C..N
1690565886553,A44,N,1690566325,080750_C..N
1690565886579,A32,S,1690565995,077750_E..S
1690565886579,A33,S,1690566085,077750_E..S
1690565886579,A34,S,1690566220,077750_E..S
1690565886615,H04,N,1690566177,081500_H..N
1690565886615,H19,N,1690566347,081500_H..N
1690565916998,H08,N,1690565996,081500_A..N
1690565916998,H07,N,1690566116,081500_A..N
1690565916998,H06,N,1690566206,081500_A..N
1690565947536,A27,S,1690566087,079500_A..S
1690565947536,A28,S,1690566147,079500_A..S
1690565947693,A05,S,1690566150,081800_A..S
1690565947693,A06,S,1690566270,081800_A..S
1690565947860,A27,N,1690566042,077398_C..N
1690565947860,A25,N,1690566132,077398_C..N
1690565978910,A41,N,1690566036,079403_A..N
1690565979046,A54,N,1690566060,081921_C..N
1690565979046,A53,N,1690566180,081921_C..N
1690565979046,A52,N,1690566270,081921_C..N
1690566009722,H07,N,1690566087,081500_A..N
1690566009722,H06,N,1690566177,081500_A..N
1690566009735,A06,S,1690566176,081800_A..S
1690566010180,A33,S,1690566080,077750_E..S
1690566010180,A34,S,1690566215,077750_E..S
1690566010217,A30,N,1690566082,081266_E..N
1690566010217,A28,N,1690566202,081266_E..N
1690566041015,A53,N,1690566162,081921_C..N
1690566041015,A52,N,1690566252,081921_C..N
1690566102243,H02,S,1690566392,074900_A..S
1690566102243,H03,S,1690566512,074900_A..S
1690566102243,H04,S,1690566932,074900_A..S
1690566102275,H06,N,1690566167,081500_A..N
1690566132752,A03,N,1690566302,071545_A..N
1690566132752,A02,N,1690566452,071545_A..N
1690566132851,A52,N,1690566202,081921_C..N
1690566193743,H02,S,1690566386,074900_A..S
1690566193743,H03,S,1690566506,074900_A..S
1690566193743,H04,S,1690566926,074900_A..S
1690566193869,A28,S,1690566253,079900_C..S
1690566193869,A30,S,1690566373,079900_C..S
1690566193869,A31,S,1690566463,079900_C..S
1690566254761,A02,N,1690566424,071545_A..N
1690566376724,A52,S,1690566597,076600_C..S
1690566498698,H04,S,1690566922,074900_A..S
1690570681264,F01,S,-1,095750_E..S
1690570681264,F03,S,-1,095750_E..S
1690571048293,H12,S,-1,096350_A..S
1690571048293,H13,S,-1,096350_A..S
1690571048293,H14,S,-1,096350_A..S
1690571048293,H15,S,-1,096350_A..S
1690573708000,A62,S,-1,096300_A..S
1690573830414,H17,S,-1,097100_A..S
1690573830414,H18,S,-1,097100_A..S
1690573830414,H05,S,-1,097100_A..S
1690574077916,A39,S,-1,097450_A..S
1690574077916,A43,S,-1,097450_A..S
1690574077916,A58,S,-1,097450_A..S
1690574232247,F03,S,1690574400,095653_E..S
1690574446220,H12,S,1690579440,096025_A..S
1690574446220,H13,S,1690579590,096025_A..S
1690574446220,H14,S,1690579650,096025_A..S
1690574446220,H15,S,1690579740,096025_A..S
1690574630538,H12,S,1690579248,096025_A..S
1690574630538,H13,S,1690579398,096025_A..S
1690574630538,H14,S,1690579458,096025_A..S
1690574630538,H15,S,1690579548,096025_A..S
1690574691709,A62,S,1690579125,096300_A..S
1690574783816,A62,S,1690579088,096300_A..S
1690574814668,H12,S,1690579204,096025_A..S
1690574814668,H13,S,1690579354,096025_A..S
1690574814668,H14,S,1690579414,096025_A..S
1690574814668,H15,S,1690579504,096025_A..S
1690574967342,F03,N,-1,102900_E..N
1690574967342,F01,N,-1,102900_E..N
1690575302662,H12,S,1690579200,096025_A..S
1690575302662,H13,S,1690579350,096025_A..S
1690575302662,H14,S,1690579410,096025_A..S
1690575302662,H15,S,1690579500,096025_A..S
1690575607949,F05,N,-1,093050_E..N
1690576005932,A62,S,1690579048,096300_A..S
1690576005935,H12,S,1690579162,096025_A..S
1690576005935,H13,S,1690579312,096025_A..S
1690576005935,H14,S,1690579372,096025_A..S
1690576005935,H15,S,1690579462,096025_A..S
1690576128606,H12,S,1690579128,096025_A..S
1690576128606,H13,S,1690579278,096025_A..S
1690576128606,H14,S,1690579338,096025_A..S
1690576128606,H15,S,1690579428,096025_A..S
1690576159189,A62,S,1690579043,096300_A..S
1690576250949,A62,S,1690578977,096300_A..S
1690576250962,H12,S,1690579108,096025_A..S
1690576250962,H13,S,1690579258,096025_A..S
1690576250962,H14,S,1690579318,096025_A..S
1690576250962,H15,S,1690579408,096025_A..S
1690576465238,H12,S,1690579094,096025_A..S
1690576465238,H13,S,1690579244,096025_A..S
1690576465238,H14,S,1690579304,096025_A..S
1690576465238,H15,S,1690579394,096025_A..S
1690576526441,A62,S,1690578953,096300_A..S
1690576679708,A62,S,1690578928,096300_A..S
1690576802251,A62,S,1690578873,096300_A..S
1690576893957,A62,S,1690578813,096300_A..S
1690576955184,H12,S,1690579092,096025_A..S
1690576955184,H13,S,1690579242,096025_A..S
1690576955184,H14,S,1690579302,096025_A..S
1690576955184,H15,S,1690579392,096025_A..S
1690577077570,A62,S,1690578788,096300_A..S
1690577108130,H12,S,1690579052,096025_A..S
1690577108130,H13,S,1690579202,096025_A..S
1690577108130,H14,S,1690579262,096025_A..S
1690577108130,H15,S,1690579352,096025_A..S
1690577751852,A62,S,1690578758,096300_A..S
1690583109981,A33,N,-1,108261_A..N
1690583109984,A39,N,-1,108850_A..N
1690583110070,G19,N,-1,107400_E..N
1690583110070,G18,N,-1,107400_E..N
1690583110070,G16,N,-1,107400_E..N
1690583110070,G15,N,-1,107400_E..N
1690583110070,G13,N,-1,107400_E..N
1690583110070,G12,N,-1,107400_E..N
1690583110070,G11,N,-1,107400_E..N
1690583110070,G10,N,-1,107400_E..N
1690583110070,G09,N,-1,107400_E..N
1690583110085,F07,N,-1,112225_E..N
1690583110085,F04,N,-1,112225_E..N
1690583110085,F02,N,-1,112225_E..N
1690586811244,A43,N,-1,112000_A..N
1690586811321,A39,S,-1,117050_C..S
1690591990607,G20,N,-1,129600_E..N
1690595663827,A10,S,-1,132300_A..S
1690595663827,A11,S,-1,132300_A..S
1690595663827,A14,S,-1,132300_A..S
1690595663827,A16,S,-1,132300_A..S
1690595663827,A17,S,-1,132300_A..S
1690595663827,A18,S,-1,132300_A..S
1690595663827,A19,S,-1,132300_A..S
1690595663827,A20,S,-1,132300_A..S
1690595663827,A21,S,-1,132300_A..S
1690595663827,A22,S,-1,132300_A..S
1690595663827,A49,S,-1,132300_A..S
1690595663827,A50,S,-1,132300_A..S
1690595663837,A54,N,-1,135616_A..N
1690595663837,A53,N,-1,135616_A..N
1690595663837,A52,N,-1,135616_A..N
1690595663837,A50,N,-1,135616_A..N
1690595663837,A49,N,-1,135616_A..N
1690595663837,A47,N,-1,135616_A..N
1690595663837,A45,N,-1,135616_A..N
1690595663837,A44,N,-1,135616_A..N
1690595663837,A30,N,-1,135616_A..N
1690595663837,A25,N,-1,135616_A..N
1690595663837,A22,N,-1,135616_A..N
1690595663837,A21,N,-1,135616_A..N
1690595663837,A20,N,-1,135616_A..N
1690595663837,A19,N,-1,135616_A..N
1690595663837,A18,N,-1,135616_A..N
1690595663837,A17,N,-1,135616_A..N
1690595663837,A16,N,-1,135616_A..N
1690595663837,A14,N,-1,135616_A..N
1690595663837,A11,N,-1,135616_A..N
1690595663837,A10,N,-1,135616_A..N
1690595663843,A54,N,1690600150,136400_A..N
1690595663843,A53,N,1690600240,136400_A..N
1690595663843,A52,N,1690600330,136400_A..N
1690595663843,A50,N,1690600510,136400_A..N
1690595663843,A49,N,1690600630,136400_A..N
1690595663843,A47,N,1690600810,136400_A..N
1690595663843,A45,N,1690600960,136400_A..N
1690595663843,A44,N,1690601050,136400_A..N
1690595663843,A30,N,1690602250,136400_A..N
1690595663843,A25,N,1690602520,136400_A..N
1690595663843,A22,N,1690602730,136400_A..N
1690595663843,A21,N,1690602820,136400_A..N
1690595663843,A20,N,1690602910,136400_A..N
1690595663843,A19,N,1690603000,136400_A..N
1690595663843,A18,N,1690603090,136400_A..N
1690595663843,A17,N,1690603150,136400_A..N
1690595663843,A16,N,1690603240,136400_A..N
1690595663843,A14,N,1690603420,136400_A..N
1690595663843,A11,N,1690603600,136400_A..N
1690595663843,A10,N,1690603690,136400_A..N
1690595663880,G20,N,1690596030,129600_E..N
1690595663902,G09,S,-1,135600_E..S
1690595663902,G10,S,-1,135600_E..S
1690595663902,G11,S,-1,135600_E..S
1690595663902,G12,S,-1,135600_E..S
1690595663902,G13,S,-1,135600_E..S
1690595663902,G15,S,-1,135600_E..S
1690595663902,G16,S,-1,135600_E..S
1690595663902,G18,S,-1,135600_E..S
1690595663902,G19,S,-1,135600_E..S
1690595663902,G20,S,-1,135600_E..S
1690600820528,F02,S,-1,143700_E..S
1690600820528,F04,S,-1,143700_E..S
1690604617307,A58,N,-1,004000_A..N
1690619868876,A44,S,-1,027478_A..S
1690619868876,A45,S,-1,027478_A..S
1690619868876,A47,S,-1,027478_A..S
1690631858311,H03,N,-1,052800_H..N
1690631858311,H02,N,-1,052800_H..N
1690631858311,H01,N,-1,052800_H..N
1690631858311,A61,N,-1,052800_H..N
1690637534419,A61,S,-1,058000_H..S
1690637534419,H02,S,-1,058000_H..S
1690637534419,H03,S,-1,058000_H..S
